CroppedImage,Full_Image,Set
lat_43.05992_lon_-74.76612.npz.npy,lat_43.05992_lon_-74.76612.npz,Train
lat_43.05992_lon_141.23388.npz.npy,lat_43.05992_lon_141.23388.npz,Train
lat_43.05994_lon_116.77582.npz.npy,lat_43.05994_lon_116.77582.npz,Train
lat_43.06009_lon_-80.87615.npz.npy,lat_43.06009_lon_-80.87615.npz,Train
lat_43.06011_lon_-74.90366.npz.npy,lat_43.06011_lon_-74.90366.npz,Train
lat_43.06321_lon_-77.37492.npz.npy,lat_43.06321_lon_-77.37492.npz,Train
lat_43.06585_lon_-79.18004.npz.npy,lat_43.06585_lon_-79.18004.npz,Train
lat_43.06671_lon_88.76496.npz.npy,lat_43.06671_lon_88.76496.npz,Train
lat_43.06755_lon_88.70996.npz.npy,lat_43.06755_lon_88.70996.npz,Train
lat_43.06832_lon_90.46033.npz.npy,lat_43.06832_lon_90.46033.npz,Train
lat_43.06952_lon_88.57246.npz.npy,lat_43.06952_lon_88.57246.npz,Train
lat_43.07111_lon_-88.45201.npz.npy,lat_43.07111_lon_-88.45201.npz,Train
lat_43.07388_lon_-76.21476.npz.npy,lat_43.07388_lon_-76.21476.npz,Train
lat_43.07478_lon_89.42553.npz.npy,lat_43.07478_lon_89.42553.npz,Train
lat_43.07501_lon_0.58490.npz.npy,lat_43.07501_lon_0.58490.npz,Train
lat_43.07536_lon_89.39804.npz.npy,lat_43.07536_lon_89.39804.npz,Train
lat_43.07551_lon_-88.04970.npz.npy,lat_43.07551_lon_-88.04970.npz,Train
lat_43.07558_lon_-89.38761.npz.npy,lat_43.07558_lon_-89.38761.npz,Train
lat_43.07707_lon_144.15818.npz.npy,lat_43.07707_lon_144.15818.npz,Train
lat_43.07870_lon_-93.60949.npz.npy,lat_43.07870_lon_-93.60949.npz,Train
lat_43.07907_lon_-2.46335.npz.npy,lat_43.07907_lon_-2.46335.npz,Train
lat_43.07984_lon_92.66567.npz.npy,lat_43.07984_lon_92.66567.npz,Train
lat_43.08027_lon_92.88581.npz.npy,lat_43.08027_lon_92.88581.npz,Train
lat_43.08078_lon_90.02079.npz.npy,lat_43.08078_lon_90.02079.npz,Train
lat_43.08327_lon_-79.01442.npz.npy,lat_43.08327_lon_-79.01442.npz,Train
lat_43.08374_lon_-79.04192.npz.npy,lat_43.08374_lon_-79.04192.npz,Train
lat_43.08467_lon_-79.09693.npz.npy,lat_43.08467_lon_-79.09693.npz,Train
lat_43.08507_lon_0.57134.npz.npy,lat_43.08507_lon_0.57134.npz,Train
lat_43.08601_lon_88.82056.npz.npy,lat_43.08601_lon_88.82056.npz,Train
lat_43.08661_lon_-70.78261.npz.npy,lat_43.08661_lon_-70.78261.npz,Train
lat_43.09115_lon_-73.53708.npz.npy,lat_43.09115_lon_-73.53708.npz,Train
lat_43.09128_lon_25.54752.npz.npy,lat_43.09128_lon_25.54752.npz,Train
lat_43.09173_lon_-77.64843.npz.npy,lat_43.09173_lon_-77.64843.npz,Train
lat_43.09489_lon_-76.13261.npz.npy,lat_43.09489_lon_-76.13261.npz,Train
lat_43.09568_lon_-88.05005.npz.npy,lat_43.09568_lon_-88.05005.npz,Train
lat_43.09664_lon_-87.93996.npz.npy,lat_43.09664_lon_-87.93996.npz,Train
lat_43.09872_lon_-75.63721.npz.npy,lat_43.09872_lon_-75.63721.npz,Train
lat_43.09980_lon_141.39919.npz.npy,lat_43.09980_lon_141.39919.npz,Train
lat_43.10009_lon_-93.30691.npz.npy,lat_43.10009_lon_-93.30691.npz,Train
lat_43.10016_lon_-93.27938.npz.npy,lat_43.10016_lon_-93.27938.npz,Train
lat_43.10343_lon_-79.01377.npz.npy,lat_43.10343_lon_-79.01377.npz,Train
lat_43.10347_lon_90.62746.npz.npy,lat_43.10347_lon_90.62746.npz,Train
lat_43.10617_lon_88.82115.npz.npy,lat_43.10617_lon_88.82115.npz,Train
lat_43.10661_lon_-79.20636.npz.npy,lat_43.10661_lon_-79.20636.npz,Train
lat_43.10677_lon_-70.78320.npz.npy,lat_43.10677_lon_-70.78320.npz,Train
lat_43.10803_lon_-82.70064.npz.npy,lat_43.10803_lon_-82.70064.npz,Train
lat_43.11106_lon_0.38016.npz.npy,lat_43.11106_lon_0.38016.npz,Train
lat_43.11246_lon_1.62961.npz.npy,lat_43.11246_lon_1.62961.npz,Train
lat_43.11267_lon_-77.67481.npz.npy,lat_43.11267_lon_-77.67481.npz,Train
lat_43.11267_lon_-83.67481.npz.npy,lat_43.11267_lon_-83.67481.npz,Train
lat_43.11509_lon_-78.57288.npz.npy,lat_43.11509_lon_-78.57288.npz,Train
lat_43.11610_lon_-4.02286.npz.npy,lat_43.11610_lon_-4.02286.npz,Train
lat_43.11649_lon_-80.02249.npz.npy,lat_43.11649_lon_-80.02249.npz,Train
lat_43.11673_lon_-80.05002.npz.npy,lat_43.11673_lon_-80.05002.npz,Train
lat_43.11758_lon_-89.30664.npz.npy,lat_43.11758_lon_-89.30664.npz,Train
lat_43.11919_lon_-81.58235.npz.npy,lat_43.11919_lon_-81.58235.npz,Train
lat_43.11941_lon_141.53700.npz.npy,lat_43.11941_lon_141.53700.npz,Train
lat_43.12030_lon_-80.71081.npz.npy,lat_43.12030_lon_-80.71081.npz,Train
lat_43.12030_lon_141.28919.npz.npy,lat_43.12030_lon_141.28919.npz,Train
lat_43.12181_lon_0.91348.npz.npy,lat_43.12181_lon_0.91348.npz,Train
lat_43.12359_lon_-79.01311.npz.npy,lat_43.12359_lon_-79.01311.npz,Train
lat_43.12447_lon_-83.39883.npz.npy,lat_43.12447_lon_-83.39883.npz,Train
lat_43.12462_lon_5.88528.npz.npy,lat_43.12462_lon_5.88528.npz,Train
lat_43.12762_lon_-79.26083.npz.npy,lat_43.12762_lon_-79.26083.npz,Train
lat_43.13001_lon_-7.42599.npz.npy,lat_43.13001_lon_-7.42599.npz,Train
lat_43.13295_lon_25.65669.npz.npy,lat_43.13295_lon_25.65669.npz,Train
lat_43.13429_lon_89.47263.npz.npy,lat_43.13429_lon_89.47263.npz,Train
lat_43.13651_lon_-87.99566.npz.npy,lat_43.13651_lon_-87.99566.npz,Train
lat_43.13666_lon_-80.02217.npz.npy,lat_43.13666_lon_-80.02217.npz,Train
lat_43.13689_lon_-80.04971.npz.npy,lat_43.13689_lon_-80.04971.npz,Train
lat_43.13697_lon_-87.94058.npz.npy,lat_43.13697_lon_-87.94058.npz,Train
lat_43.13749_lon_6.16129.npz.npy,lat_43.13749_lon_6.16129.npz,Train
lat_43.13808_lon_-78.70968.npz.npy,lat_43.13808_lon_-78.70968.npz,Train
lat_43.13833_lon_-80.24249.npz.npy,lat_43.13833_lon_-80.24249.npz,Train
lat_43.13857_lon_-81.72026.npz.npy,lat_43.13857_lon_-81.72026.npz,Train
lat_43.13991_lon_-71.19731.npz.npy,lat_43.13991_lon_-71.19731.npz,Train
lat_43.14014_lon_-2.60054.npz.npy,lat_43.14014_lon_-2.60054.npz,Train
lat_43.14024_lon_141.37191.npz.npy,lat_43.14024_lon_141.37191.npz,Train
lat_43.14078_lon_-93.11430.npz.npy,lat_43.14078_lon_-93.11430.npz,Train
lat_43.14081_lon_92.91325.npz.npy,lat_43.14081_lon_92.91325.npz,Train
lat_43.14374_lon_-79.01246.npz.npy,lat_43.14374_lon_-79.01246.npz,Train
lat_43.14422_lon_-79.03999.npz.npy,lat_43.14422_lon_-79.03999.npz,Train
lat_43.14605_lon_88.84988.npz.npy,lat_43.14605_lon_88.84988.npz,Train
lat_43.14693_lon_-79.20518.npz.npy,lat_43.14693_lon_-79.20518.npz,Train
lat_43.15133_lon_-83.61762.npz.npy,lat_43.15133_lon_-83.61762.npz,Train
lat_43.15214_lon_-83.64512.npz.npy,lat_43.15214_lon_-83.64512.npz,Train
lat_43.15312_lon_25.65625.npz.npy,lat_43.15312_lon_25.65625.npz,Train
lat_43.15562_lon_-89.41827.npz.npy,lat_43.15562_lon_-89.41827.npz,Train
lat_43.15758_lon_-81.88579.npz.npy,lat_43.15758_lon_-81.88579.npz,Train
lat_43.15845_lon_24.71937.npz.npy,lat_43.15845_lon_24.71937.npz,Train
lat_43.15918_lon_-8.35244.npz.npy,lat_43.15918_lon_-8.35244.npz,Train
lat_43.15948_lon_-8.40755.npz.npy,lat_43.15948_lon_-8.40755.npz,Train
lat_43.16079_lon_-75.22455.npz.npy,lat_43.16079_lon_-75.22455.npz,Train
lat_43.16279_lon_5.96973.npz.npy,lat_43.16279_lon_5.96973.npz,Train
lat_43.16474_lon_-77.39646.npz.npy,lat_43.16474_lon_-77.39646.npz,Train
lat_43.16502_lon_-70.92266.npz.npy,lat_43.16502_lon_-70.92266.npz,Train
lat_43.16531_lon_142.90557.npz.npy,lat_43.16531_lon_142.90557.npz,Train
lat_43.16682_lon_-70.81250.npz.npy,lat_43.16682_lon_-70.81250.npz,Train
lat_43.16731_lon_0.52103.npz.npy,lat_43.16731_lon_0.52103.npz,Train
lat_43.16731_lon_18.52103.npz.npy,lat_43.16731_lon_18.52103.npz,Train
lat_43.16794_lon_-79.25968.npz.npy,lat_43.16794_lon_-79.25968.npz,Train
lat_43.16892_lon_-88.67478.npz.npy,lat_43.16892_lon_-88.67478.npz,Train
lat_43.17283_lon_-115.61780.npz.npy,lat_43.17283_lon_-115.61780.npz,Train
lat_43.17411_lon_-115.72801.npz.npy,lat_43.17411_lon_-115.72801.npz,Train
lat_43.17518_lon_-85.82863.npz.npy,lat_43.17518_lon_-85.82863.npz,Train
lat_43.17528_lon_-94.16165.npz.npy,lat_43.17528_lon_-94.16165.npz,Train
lat_43.17577_lon_-77.41907.npz.npy,lat_43.17577_lon_-77.41907.npz,Train
lat_43.17919_lon_-80.32467.npz.npy,lat_43.17919_lon_-80.32467.npz,Train
lat_43.18096_lon_-75.22463.npz.npy,lat_43.18096_lon_-75.22463.npz,Train
lat_43.18107_lon_-84.84588.npz.npy,lat_43.18107_lon_-84.84588.npz,Train
lat_43.19545_lon_-76.16203.npz.npy,lat_43.19545_lon_-76.16203.npz,Train
lat_43.19545_lon_-88.16203.npz.npy,lat_43.19545_lon_-88.16203.npz,Train
lat_43.19563_lon_-79.85581.npz.npy,lat_43.19563_lon_-79.85581.npz,Train
lat_43.19573_lon_91.86553.npz.npy,lat_43.19573_lon_91.86553.npz,Train
lat_43.19740_lon_-2.04877.npz.npy,lat_43.19740_lon_-2.04877.npz,Train
lat_43.19884_lon_27.75826.npz.npy,lat_43.19884_lon_27.75826.npz,Train
lat_43.20049_lon_-75.44527.npz.npy,lat_43.20049_lon_-75.44527.npz,Train
lat_43.20070_lon_-84.81762.npz.npy,lat_43.20070_lon_-84.81762.npz,Train
lat_43.20099_lon_-2.71043.npz.npy,lat_43.20099_lon_-2.71043.npz,Train
lat_43.20107_lon_-123.25227.npz.npy,lat_43.20107_lon_-123.25227.npz,Train
lat_43.20113_lon_-123.22470.npz.npy,lat_43.20113_lon_-123.22470.npz,Train
lat_43.20129_lon_-3.11441.npz.npy,lat_43.20129_lon_-3.11441.npz,Train
lat_43.20135_lon_140.96830.npz.npy,lat_43.20135_lon_140.96830.npz,Train
lat_43.20135_lon_2.96830.npz.npy,lat_43.20135_lon_2.96830.npz,Train
lat_43.21043_lon_13.40681.npz.npy,lat_43.21043_lon_13.40681.npz,Train
lat_43.21307_lon_23.55854.npz.npy,lat_43.21307_lon_23.55854.npz,Train
lat_43.21489_lon_-84.52411.npz.npy,lat_43.21489_lon_-84.52411.npz,Train
lat_43.21643_lon_-124.07970.npz.npy,lat_43.21643_lon_-124.07970.npz,Train
lat_43.21659_lon_-79.93815.npz.npy,lat_43.21659_lon_-79.93815.npz,Train
lat_43.21822_lon_27.86882.npz.npy,lat_43.21822_lon_27.86882.npz,Train
lat_43.21901_lon_-2.24149.npz.npy,lat_43.21901_lon_-2.24149.npz,Train
lat_43.21989_lon_2.38911.npz.npy,lat_43.21989_lon_2.38911.npz,Train
lat_43.21999_lon_27.59304.npz.npy,lat_43.21999_lon_27.59304.npz,Train
lat_43.22086_lon_-84.81690.npz.npy,lat_43.22086_lon_-84.81690.npz,Train
lat_43.22116_lon_123.28966.npz.npy,lat_43.22116_lon_123.28966.npz,Train
lat_43.22130_lon_-123.22477.npz.npy,lat_43.22130_lon_-123.22477.npz,Train
lat_43.22148_lon_-2.90340.npz.npy,lat_43.22148_lon_-2.90340.npz,Train
lat_43.22152_lon_-3.03171.npz.npy,lat_43.22152_lon_-3.03171.npz,Train
lat_43.22178_lon_0.02775.npz.npy,lat_43.22178_lon_0.02775.npz,Train
lat_43.22624_lon_10.87989.npz.npy,lat_43.22624_lon_10.87989.npz,Train
lat_43.22855_lon_-71.50303.npz.npy,lat_43.22855_lon_-71.50303.npz,Train
lat_43.23005_lon_88.63175.npz.npy,lat_43.23005_lon_88.63175.npz,Train
lat_43.23322_lon_143.55939.npz.npy,lat_43.23322_lon_143.55939.npz,Train
lat_43.23550_lon_91.80962.npz.npy,lat_43.23550_lon_91.80962.npz,Train
lat_43.23676_lon_-79.93780.npz.npy,lat_43.23676_lon_-79.93780.npz,Train
lat_43.23839_lon_27.86910.npz.npy,lat_43.23839_lon_27.86910.npz,Train
lat_43.24079_lon_141.45529.npz.npy,lat_43.24079_lon_141.45529.npz,Train
lat_43.24120_lon_2.66479.npz.npy,lat_43.24120_lon_2.66479.npz,Train
lat_43.24128_lon_2.69238.npz.npy,lat_43.24128_lon_2.69238.npz,Train
lat_43.24152_lon_-93.19726.npz.npy,lat_43.24152_lon_-93.19726.npz,Train
lat_43.24169_lon_-2.98614.npz.npy,lat_43.24169_lon_-2.98614.npz,Train
lat_43.24205_lon_-6.87132.npz.npy,lat_43.24205_lon_-6.87132.npz,Train
lat_43.24955_lon_5.72562.npz.npy,lat_43.24955_lon_5.72562.npz,Train
lat_43.25556_lon_-79.79950.npz.npy,lat_43.25556_lon_-79.79950.npz,Train
lat_43.25567_lon_91.80923.npz.npy,lat_43.25567_lon_91.80923.npz,Train
lat_43.25585_lon_-79.82709.npz.npy,lat_43.25585_lon_-79.82709.npz,Train
lat_43.25638_lon_-89.42226.npz.npy,lat_43.25638_lon_-89.42226.npz,Train
lat_43.25667_lon_-79.90986.npz.npy,lat_43.25667_lon_-79.90986.npz,Train
lat_43.25674_lon_5.40515.npz.npy,lat_43.25674_lon_5.40515.npz,Train
lat_43.25718_lon_-1.96505.npz.npy,lat_43.25718_lon_-1.96505.npz,Train
lat_43.25751_lon_-87.99763.npz.npy,lat_43.25751_lon_-87.99763.npz,Train
lat_43.25833_lon_24.16754.npz.npy,lat_43.25833_lon_24.16754.npz,Train
lat_43.25935_lon_-86.24099.npz.npy,lat_43.25935_lon_-86.24099.npz,Train
lat_43.26152_lon_-93.28012.npz.npy,lat_43.26152_lon_-93.28012.npz,Train
lat_43.27049_lon_-71.55582.npz.npy,lat_43.27049_lon_-71.55582.npz,Train
lat_43.27295_lon_-77.63849.npz.npy,lat_43.27295_lon_-77.63849.npz,Train
lat_43.27689_lon_5.40594.npz.npy,lat_43.27689_lon_5.40594.npz,Train
lat_43.27882_lon_-77.31273.npz.npy,lat_43.27882_lon_-77.31273.npz,Train
lat_43.27901_lon_-93.83234.npz.npy,lat_43.27901_lon_-93.83234.npz,Train
lat_43.28203_lon_27.01387.npz.npy,lat_43.28203_lon_27.01387.npz,Train
lat_43.28220_lon_6.03075.npz.npy,lat_43.28220_lon_6.03075.npz,Train
lat_43.28237_lon_11.13008.npz.npy,lat_43.28237_lon_11.13008.npz,Train
lat_43.28784_lon_17.81016.npz.npy,lat_43.28784_lon_17.81016.npz,Train
lat_43.29184_lon_13.45991.npz.npy,lat_43.29184_lon_13.45991.npz,Train
lat_43.29243_lon_-6.38291.npz.npy,lat_43.29243_lon_-6.38291.npz,Train
lat_43.29470_lon_-5.69251.npz.npy,lat_43.29470_lon_-5.69251.npz,Train
lat_43.29646_lon_-1.85392.npz.npy,lat_43.29646_lon_-1.85392.npz,Train
lat_43.29726_lon_-79.93675.npz.npy,lat_43.29726_lon_-79.93675.npz,Train
lat_43.29752_lon_-1.96436.npz.npy,lat_43.29752_lon_-1.96436.npz,Train
lat_43.29800_lon_21.98042.npz.npy,lat_43.29800_lon_21.98042.npz,Train
lat_43.30010_lon_122.30546.npz.npy,lat_43.30010_lon_122.30546.npz,Train
lat_43.30036_lon_-8.35095.npz.npy,lat_43.30036_lon_-8.35095.npz,Train
lat_43.30071_lon_122.41592.npz.npy,lat_43.30071_lon_122.41592.npz,Train
lat_43.30161_lon_24.05933.npz.npy,lat_43.30161_lon_24.05933.npz,Train
lat_43.30210_lon_27.15196.npz.npy,lat_43.30210_lon_27.15196.npz,Train
lat_43.30471_lon_-71.00991.npz.npy,lat_43.30471_lon_-71.00991.npz,Train
lat_43.30866_lon_17.78350.npz.npy,lat_43.30866_lon_17.78350.npz,Train
lat_43.30933_lon_17.75591.npz.npy,lat_43.30933_lon_17.75591.npz,Train
lat_43.31382_lon_-0.43723.npz.npy,lat_43.31382_lon_-0.43723.npz,Train
lat_43.31565_lon_5.47998.npz.npy,lat_43.31565_lon_5.47998.npz,Train
lat_43.31690_lon_-1.88116.npz.npy,lat_43.31690_lon_-1.88116.npz,Train
lat_43.31906_lon_21.87025.npz.npy,lat_43.31906_lon_21.87025.npz,Train
lat_43.31927_lon_21.84263.npz.npy,lat_43.31927_lon_21.84263.npz,Train
lat_43.32123_lon_-8.48885.npz.npy,lat_43.32123_lon_-8.48885.npz,Train
lat_43.32123_lon_27.51115.npz.npy,lat_43.32123_lon_27.51115.npz,Train
lat_43.32234_lon_-3.08701.npz.npy,lat_43.32234_lon_-3.08701.npz,Train
lat_43.32237_lon_-2.98612.npz.npy,lat_43.32237_lon_-2.98612.npz,Train
lat_43.32237_lon_-3.03176.npz.npy,lat_43.32237_lon_-3.03176.npz,Train
lat_43.33480_lon_-73.66940.npz.npy,lat_43.33480_lon_-73.66940.npz,Train
lat_43.33633_lon_-124.19235.npz.npy,lat_43.33633_lon_-124.19235.npz,Train
lat_43.33651_lon_-79.82554.npz.npy,lat_43.33651_lon_-79.82554.npz,Train
lat_43.33880_lon_21.92580.npz.npy,lat_43.33880_lon_21.92580.npz,Train
lat_43.33951_lon_-3.83317.npz.npy,lat_43.33951_lon_-3.83317.npz,Train
lat_43.34063_lon_12.55867.npz.npy,lat_43.34063_lon_12.55867.npz,Train
lat_43.34105_lon_-3.58447.npz.npy,lat_43.34105_lon_-3.58447.npz,Train
lat_43.34114_lon_-8.43342.npz.npy,lat_43.34114_lon_-8.43342.npz,Train
lat_43.34114_lon_27.56658.npz.npy,lat_43.34114_lon_27.56658.npz,Train
lat_43.34202_lon_-116.65449.npz.npy,lat_43.34202_lon_-116.65449.npz,Train
lat_43.34240_lon_-2.82031.npz.npy,lat_43.34240_lon_-2.82031.npz,Train
lat_43.34248_lon_-2.87558.npz.npy,lat_43.34248_lon_-2.87558.npz,Train
lat_43.35012_lon_12.57402.npz.npy,lat_43.35012_lon_12.57402.npz,Train
lat_43.35107_lon_-78.61877.npz.npy,lat_43.35107_lon_-78.61877.npz,Train
lat_43.35718_lon_12.93307.npz.npy,lat_43.35718_lon_12.93307.npz,Train
lat_43.35798_lon_5.02216.npz.npy,lat_43.35798_lon_5.02216.npz,Train
lat_43.36051_lon_25.12646.npz.npy,lat_43.36051_lon_25.12646.npz,Train
lat_43.36823_lon_-83.68851.npz.npy,lat_43.36823_lon_-83.68851.npz,Train
lat_43.37125_lon_115.97286.npz.npy,lat_43.37125_lon_115.97286.npz,Train
lat_43.37262_lon_116.13873.npz.npy,lat_43.37262_lon_116.13873.npz,Train
lat_43.37369_lon_-80.29486.npz.npy,lat_43.37369_lon_-80.29486.npz,Train
lat_43.37417_lon_-92.37781.npz.npy,lat_43.37417_lon_-92.37781.npz,Train
lat_43.37516_lon_0.06303.npz.npy,lat_43.37516_lon_0.06303.npz,Train
lat_43.37567_lon_3.20744.npz.npy,lat_43.37567_lon_3.20744.npz,Train
lat_43.37585_lon_-80.95846.npz.npy,lat_43.37585_lon_-80.95846.npz,Train
lat_43.37814_lon_5.02283.npz.npy,lat_43.37814_lon_5.02283.npz,Train
lat_43.38658_lon_10.47001.npz.npy,lat_43.38658_lon_10.47001.npz,Train
lat_43.38678_lon_-72.40650.npz.npy,lat_43.38678_lon_-72.40650.npz,Train
lat_43.38694_lon_10.44236.npz.npy,lat_43.38694_lon_10.44236.npz,Train
lat_43.39079_lon_-0.58956.npz.npy,lat_43.39079_lon_-0.58956.npz,Train
lat_43.39142_lon_1.97252.npz.npy,lat_43.39142_lon_1.97252.npz,Train
lat_43.39194_lon_5.35518.npz.npy,lat_43.39194_lon_5.35518.npz,Train
lat_43.39402_lon_-80.32229.npz.npy,lat_43.39402_lon_-80.32229.npz,Train
lat_43.39456_lon_-83.90834.npz.npy,lat_43.39456_lon_-83.90834.npz,Train
lat_43.39489_lon_-80.48824.npz.npy,lat_43.39489_lon_-80.48824.npz,Train
lat_43.39491_lon_144.79350.npz.npy,lat_43.39491_lon_144.79350.npz,Train
lat_43.39501_lon_3.48411.npz.npy,lat_43.39501_lon_3.48411.npz,Train
lat_43.39594_lon_116.85756.npz.npy,lat_43.39594_lon_116.85756.npz,Train
lat_43.39597_lon_-93.11478.npz.npy,lat_43.39597_lon_-93.11478.npz,Train
lat_43.39730_lon_-84.92121.npz.npy,lat_43.39730_lon_-84.92121.npz,Train
lat_43.40343_lon_-70.70889.npz.npy,lat_43.40343_lon_-70.70889.npz,Train
lat_43.40464_lon_-70.62593.npz.npy,lat_43.40464_lon_-70.62593.npz,Train
lat_43.40824_lon_-76.34938.npz.npy,lat_43.40824_lon_-76.34938.npz,Train
lat_43.40968_lon_115.77855.npz.npy,lat_43.40968_lon_115.77855.npz,Train
lat_43.41053_lon_115.86153.npz.npy,lat_43.41053_lon_115.86153.npz,Train
lat_43.41231_lon_24.65453.npz.npy,lat_43.41231_lon_24.65453.npz,Train
lat_43.41309_lon_141.84393.npz.npy,lat_43.41309_lon_141.84393.npz,Train
lat_43.41408_lon_122.30415.npz.npy,lat_43.41408_lon_122.30415.npz,Train
lat_43.41419_lon_-80.32206.npz.npy,lat_43.41419_lon_-80.32206.npz,Train
lat_43.41796_lon_5.05183.npz.npy,lat_43.41796_lon_5.05183.npz,Train
lat_43.41854_lon_24.64624.npz.npy,lat_43.41854_lon_24.64624.npz,Train
lat_43.41894_lon_4.99652.npz.npy,lat_43.41894_lon_4.99652.npz,Train
lat_43.42127_lon_4.85824.npz.npy,lat_43.42127_lon_4.85824.npz,Train
lat_43.42252_lon_-84.21128.npz.npy,lat_43.42252_lon_-84.21128.npz,Train
lat_43.42543_lon_-1.41836.npz.npy,lat_43.42543_lon_-1.41836.npz,Train
lat_43.42691_lon_82.47099.npz.npy,lat_43.42691_lon_82.47099.npz,Train
lat_43.42761_lon_82.41566.npz.npy,lat_43.42761_lon_82.41566.npz,Train
lat_43.42861_lon_-85.66735.npz.npy,lat_43.42861_lon_-85.66735.npz,Train
lat_43.43003_lon_-79.79605.npz.npy,lat_43.43003_lon_-79.79605.npz,Train
lat_43.43060_lon_-7.85139.npz.npy,lat_43.43060_lon_-7.85139.npz,Train
lat_43.43060_lon_28.14861.npz.npy,lat_43.43060_lon_28.14861.npz,Train
lat_43.43073_lon_24.57080.npz.npy,lat_43.43073_lon_24.57080.npz,Train
lat_43.43097_lon_-94.11118.npz.npy,lat_43.43097_lon_-94.11118.npz,Train
lat_43.43175_lon_-94.02816.npz.npy,lat_43.43175_lon_-94.02816.npz,Train
lat_43.43199_lon_-94.00049.npz.npy,lat_43.43199_lon_-94.00049.npz,Train
lat_43.43269_lon_116.08253.npz.npy,lat_43.43269_lon_116.08253.npz,Train
lat_43.43282_lon_-72.67091.npz.npy,lat_43.43282_lon_-72.67091.npz,Train
lat_43.43372_lon_122.22090.npz.npy,lat_43.43372_lon_122.22090.npz,Train
lat_43.43409_lon_6.12135.npz.npy,lat_43.43409_lon_6.12135.npz,Train
lat_43.43448_lon_5.24612.npz.npy,lat_43.43448_lon_5.24612.npz,Train
lat_43.43448_lon_83.24612.npz.npy,lat_43.43448_lon_83.24612.npz,Train
lat_43.43527_lon_68.49766.npz.npy,lat_43.43527_lon_68.49766.npz,Train
lat_43.43546_lon_-116.54325.npz.npy,lat_43.43546_lon_-116.54325.npz,Train
lat_43.43557_lon_-80.57093.npz.npy,lat_43.43557_lon_-80.57093.npz,Train
lat_43.44042_lon_24.59220.npz.npy,lat_43.44042_lon_24.59220.npz,Train
lat_43.44062_lon_11.87258.npz.npy,lat_43.44062_lon_11.87258.npz,Train
lat_43.44098_lon_4.88653.npz.npy,lat_43.44098_lon_4.88653.npz,Train
lat_43.44129_lon_24.56457.npz.npy,lat_43.44129_lon_24.56457.npz,Train
lat_43.44131_lon_-84.15506.npz.npy,lat_43.44131_lon_-84.15506.npz,Train
lat_43.44143_lon_4.85886.npz.npy,lat_43.44143_lon_4.85886.npz,Train
lat_43.44199_lon_-84.18271.npz.npy,lat_43.44199_lon_-84.18271.npz,Train
lat_43.44199_lon_11.81729.npz.npy,lat_43.44199_lon_11.81729.npz,Train
lat_43.44267_lon_-84.21036.npz.npy,lat_43.44267_lon_-84.21036.npz,Train
lat_43.44612_lon_-76.54399.npz.npy,lat_43.44612_lon_-76.54399.npz,Train
lat_43.44877_lon_28.33310.npz.npy,lat_43.44877_lon_28.33310.npz,Train
lat_43.44878_lon_-71.68412.npz.npy,lat_43.44878_lon_-71.68412.npz,Train
lat_43.44889_lon_1.67740.npz.npy,lat_43.44889_lon_1.67740.npz,Train
lat_43.44909_lon_-103.69458.npz.npy,lat_43.44909_lon_-103.69458.npz,Train
lat_43.45104_lon_-7.87869.npz.npy,lat_43.45104_lon_-7.87869.npz,Train
lat_43.45193_lon_-83.79468.npz.npy,lat_43.45193_lon_-83.79468.npz,Train
lat_43.45232_lon_39.98290.npz.npy,lat_43.45232_lon_39.98290.npz,Train
lat_43.45240_lon_5.35752.npz.npy,lat_43.45240_lon_5.35752.npz,Train
lat_43.45286_lon_116.08222.npz.npy,lat_43.45286_lon_116.08222.npz,Train
lat_43.45297_lon_5.32986.npz.npy,lat_43.45297_lon_5.32986.npz,Train
lat_43.45349_lon_116.16527.npz.npy,lat_43.45349_lon_116.16527.npz,Train
lat_43.45436_lon_3.70607.npz.npy,lat_43.45436_lon_3.70607.npz,Train
lat_43.45563_lon_123.45690.npz.npy,lat_43.45563_lon_123.45690.npz,Train
lat_43.45792_lon_-84.01585.npz.npy,lat_43.45792_lon_-84.01585.npz,Train
lat_43.46068_lon_4.91483.npz.npy,lat_43.46068_lon_4.91483.npz,Train
lat_43.46417_lon_16.69341.npz.npy,lat_43.46417_lon_16.69341.npz,Train
lat_43.46628_lon_-76.54451.npz.npy,lat_43.46628_lon_-76.54451.npz,Train
lat_43.46984_lon_5.48628.npz.npy,lat_43.46984_lon_5.48628.npz,Train
lat_43.47312_lon_23.33063.npz.npy,lat_43.47312_lon_23.33063.npz,Train
lat_43.47324_lon_116.10961.npz.npy,lat_43.47324_lon_116.10961.npz,Train
lat_43.47405_lon_116.22038.npz.npy,lat_43.47405_lon_116.22038.npz,Train
lat_43.47512_lon_-83.90423.npz.npy,lat_43.47512_lon_-83.90423.npz,Train
lat_43.47516_lon_123.59553.npz.npy,lat_43.47516_lon_123.59553.npz,Train
lat_43.47591_lon_-80.57064.npz.npy,lat_43.47591_lon_-80.57064.npz,Train
lat_43.47601_lon_-92.59834.npz.npy,lat_43.47601_lon_-92.59834.npz,Train
lat_43.47610_lon_-92.62603.npz.npy,lat_43.47610_lon_-92.62603.npz,Train
lat_43.47619_lon_-92.65373.npz.npy,lat_43.47619_lon_-92.65373.npz,Train
