,CroppedImage,Full_Image,Set
23772,lat_51.09607_lon_6.83218.npz.npy,lat_51.09607_lon_6.83218.npy,Val
23773,lat_51.09835_lon_20.83526.npz.npy,lat_51.09835_lon_20.83526.npy,Val
23774,lat_51.09841_lon_15.11204.npz.npy,lat_51.09841_lon_15.11204.npy,Val
23775,lat_51.10019_lon_6.70450.npz.npy,lat_51.10019_lon_6.70450.npy,Val
23776,lat_51.10059_lon_5.05250.npz.npy,lat_51.10059_lon_5.05250.npy,Val
23777,lat_51.10081_lon_0.95963.npz.npy,lat_51.10081_lon_0.95963.npy,Val
23778,lat_51.10136_lon_0.99160.npz.npy,lat_51.10136_lon_0.99160.npy,Val
23779,lat_51.10170_lon_16.98856.npz.npy,lat_51.10170_lon_16.98856.npy,Val
23780,lat_51.10400_lon_1.15148.npz.npy,lat_51.10400_lon_1.15148.npy,Val
23781,lat_51.10524_lon_1.15306.npz.npy,lat_51.10524_lon_1.15306.npy,Val
23782,lat_51.10715_lon_10.63679.npz.npy,lat_51.10715_lon_10.63679.npy,Val
23783,lat_51.10888_lon_4.50885.npz.npy,lat_51.10888_lon_4.50885.npy,Val
23784,lat_51.11081_lon_0.99348.npz.npy,lat_51.11081_lon_0.99348.npy,Val
23785,lat_51.11190_lon_0.96156.npz.npy,lat_51.11190_lon_0.96156.npy,Val
23786,lat_51.11454_lon_3.97613.npz.npy,lat_51.11454_lon_3.97613.npy,Val
23787,lat_51.11505_lon_15.91213.npz.npy,lat_51.11505_lon_15.91213.npy,Val
23788,lat_51.11619_lon_3.75214.npz.npy,lat_51.11619_lon_3.75214.npy,Val
23789,lat_51.11711_lon_3.59213.npz.npy,lat_51.11711_lon_3.59213.npy,Val
23790,lat_51.11721_lon_6.80192.npz.npy,lat_51.11721_lon_6.80192.npy,Val
23791,lat_51.11727_lon_15.56013.npz.npy,lat_51.11727_lon_15.56013.npy,Val
23792,lat_51.11803_lon_6.79883.npz.npy,lat_51.11803_lon_6.79883.npy,Val
23793,lat_51.11816_lon_2.67517.npz.npy,lat_51.11816_lon_2.67517.npy,Val
23794,lat_51.11857_lon_20.89920.npz.npy,lat_51.11857_lon_20.89920.npy,Val
23795,lat_51.11860_lon_-2.95192.npz.npy,lat_51.11860_lon_-2.95192.npy,Val
23796,lat_51.11861_lon_-2.98393.npz.npy,lat_51.11861_lon_-2.98393.npy,Val
23797,lat_51.12128_lon_17.02141.npz.npy,lat_51.12128_lon_17.02141.npy,Val
23798,lat_51.12183_lon_4.98942.npz.npy,lat_51.12183_lon_4.98942.npy,Val
23799,lat_51.12484_lon_-0.17807.npz.npy,lat_51.12484_lon_-0.17807.npy,Val
23800,lat_51.12561_lon_5.78996.npz.npy,lat_51.12561_lon_5.78996.npy,Val
23801,lat_51.12637_lon_5.75799.npz.npy,lat_51.12637_lon_5.75799.npy,Val
23802,lat_51.12859_lon_4.54151.npz.npy,lat_51.12859_lon_4.54151.npy,Val
23803,lat_51.13121_lon_4.32864.npz.npy,lat_51.13121_lon_4.32864.npy,Val
23804,lat_51.13157_lon_4.29663.npz.npy,lat_51.13157_lon_4.29663.npy,Val
23805,lat_51.13414_lon_5.40621.npz.npy,lat_51.13414_lon_5.40621.npy,Val
23806,lat_51.13612_lon_3.78448.npz.npy,lat_51.13612_lon_3.78448.npy,Val
23807,lat_51.13756_lon_6.76588.npz.npy,lat_51.13756_lon_6.76588.npy,Val
23808,lat_51.13834_lon_6.77162.npz.npy,lat_51.13834_lon_6.77162.npy,Val
23809,lat_51.13866_lon_3.14415.npz.npy,lat_51.13866_lon_3.14415.npy,Val
23810,lat_51.13965_lon_0.03502.npz.npy,lat_51.13965_lon_0.03502.npy,Val
23811,lat_51.13993_lon_18.89386.npz.npy,lat_51.13993_lon_18.89386.npy,Val
23812,lat_51.14210_lon_5.93909.npz.npy,lat_51.14210_lon_5.93909.npy,Val
23813,lat_51.14250_lon_4.95828.npz.npy,lat_51.14250_lon_4.95828.npy,Val
23814,lat_51.14290_lon_5.90711.npz.npy,lat_51.14290_lon_5.90711.npy,Val
23815,lat_51.14496_lon_11.82316.npz.npy,lat_51.14496_lon_11.82316.npy,Val
23816,lat_51.14632_lon_12.51598.npz.npy,lat_51.14632_lon_12.51598.npy,Val
23817,lat_51.15205_lon_4.26518.npz.npy,lat_51.15205_lon_4.26518.npy,Val
23818,lat_51.15240_lon_4.23316.npz.npy,lat_51.15240_lon_4.23316.npy,Val
23819,lat_51.15251_lon_12.50889.npz.npy,lat_51.15251_lon_12.50889.npy,Val
23820,lat_51.15636_lon_6.83718.npz.npy,lat_51.15636_lon_6.83718.npy,Val
23821,lat_51.15705_lon_21.65671.npz.npy,lat_51.15705_lon_21.65671.npy,Val
23822,lat_51.15768_lon_6.76491.npz.npy,lat_51.15768_lon_6.76491.npy,Val
23823,lat_51.15889_lon_6.82892.npz.npy,lat_51.15889_lon_6.82892.npy,Val
23824,lat_51.15890_lon_15.01609.npz.npy,lat_51.15890_lon_15.01609.npy,Val
23825,lat_51.16141_lon_5.97236.npz.npy,lat_51.16141_lon_5.97236.npy,Val
23826,lat_51.16336_lon_19.08503.npz.npy,lat_51.16336_lon_19.08503.npy,Val
23827,lat_51.16388_lon_7.11705.npz.npy,lat_51.16388_lon_7.11705.npy,Val
23828,lat_51.16460_lon_18.15576.npz.npy,lat_51.16460_lon_18.15576.npy,Val
23829,lat_51.16642_lon_12.51751.npz.npy,lat_51.16642_lon_12.51751.npy,Val
23830,lat_51.16665_lon_7.12653.npz.npy,lat_51.16665_lon_7.12653.npy,Val
23831,lat_51.16833_lon_6.45355.npz.npy,lat_51.16833_lon_6.45355.npy,Val
23832,lat_51.16889_lon_7.06261.npz.npy,lat_51.16889_lon_7.06261.npy,Val
23833,lat_51.16911_lon_12.34776.npz.npy,lat_51.16911_lon_12.34776.npy,Val
23834,lat_51.16969_lon_4.47879.npz.npy,lat_51.16969_lon_4.47879.npy,Val
23835,lat_51.17109_lon_6.99869.npz.npy,lat_51.17109_lon_6.99869.npy,Val
23836,lat_51.17113_lon_12.35760.npz.npy,lat_51.17113_lon_12.35760.npy,Val
23837,lat_51.17382_lon_22.10555.npz.npy,lat_51.17382_lon_22.10555.npy,Val
23838,lat_51.17411_lon_16.07352.npz.npy,lat_51.17411_lon_16.07352.npy,Val
23839,lat_51.17450_lon_7.96982.npz.npy,lat_51.17450_lon_7.96982.npy,Val
23840,lat_51.17618_lon_3.81720.npz.npy,lat_51.17618_lon_3.81720.npy,Val
23841,lat_51.17648_lon_8.22614.npz.npy,lat_51.17648_lon_8.22614.npy,Val
23842,lat_51.18243_lon_7.02013.npz.npy,lat_51.18243_lon_7.02013.npy,Val
23843,lat_51.18769_lon_4.63964.npz.npy,lat_51.18769_lon_4.63964.npy,Val
23844,lat_51.18814_lon_16.60760.npz.npy,lat_51.18814_lon_16.60760.npy,Val
23845,lat_51.18850_lon_12.31459.npz.npy,lat_51.18850_lon_12.31459.npy,Val
23846,lat_51.18923_lon_12.34661.npz.npy,lat_51.18923_lon_12.34661.npy,Val
23847,lat_51.18938_lon_6.42306.npz.npy,lat_51.18938_lon_6.42306.npy,Val
23848,lat_51.19067_lon_6.41065.npz.npy,lat_51.19067_lon_6.41065.npy,Val
23849,lat_51.19215_lon_12.32706.npz.npy,lat_51.19215_lon_12.32706.npy,Val
23850,lat_51.19655_lon_6.84053.npz.npy,lat_51.19655_lon_6.84053.npy,Val
23851,lat_51.19669_lon_24.69889.npz.npy,lat_51.19669_lon_24.69889.npy,Val
23852,lat_51.19732_lon_24.73092.npz.npy,lat_51.19732_lon_24.73092.npy,Val
23853,lat_51.19734_lon_15.65728.npz.npy,lat_51.19734_lon_15.65728.npy,Val
23854,lat_51.19799_lon_3.52905.npz.npy,lat_51.19799_lon_3.52905.npy,Val
23855,lat_51.19832_lon_5.21716.npz.npy,lat_51.19832_lon_5.21716.npy,Val
23856,lat_51.19911_lon_-3.13303.npz.npy,lat_51.19911_lon_-3.13303.npy,Val
23857,lat_51.19974_lon_6.85907.npz.npy,lat_51.19974_lon_6.85907.npy,Val
23858,lat_51.19999_lon_6.03898.npz.npy,lat_51.19999_lon_6.03898.npy,Val
23859,lat_51.20069_lon_24.71257.npz.npy,lat_51.20069_lon_24.71257.npy,Val
23860,lat_51.20270_lon_24.64858.npz.npy,lat_51.20270_lon_24.64858.npy,Val
23861,lat_51.20783_lon_58.64036.npz.npy,lat_51.20783_lon_58.64036.npy,Val
23862,lat_51.20955_lon_-1.48786.npz.npy,lat_51.20955_lon_-1.48786.npy,Val
23863,lat_51.21036_lon_4.44803.npz.npy,lat_51.21036_lon_4.44803.npy,Val
23864,lat_51.21139_lon_4.36301.npz.npy,lat_51.21139_lon_4.36301.npy,Val
23865,lat_51.21529_lon_5.37836.npz.npy,lat_51.21529_lon_5.37836.npy,Val
23866,lat_51.21600_lon_15.88205.npz.npy,lat_51.21600_lon_15.88205.npy,Val
23867,lat_51.21665_lon_6.84220.npz.npy,lat_51.21665_lon_6.84220.npy,Val
23868,lat_51.21710_lon_15.72171.npz.npy,lat_51.21710_lon_15.72171.npy,Val
23869,lat_51.21893_lon_3.30477.npz.npy,lat_51.21893_lon_3.30477.npy,Val
23870,lat_51.21914_lon_3.20855.npz.npy,lat_51.21914_lon_3.20855.npy,Val
23871,lat_51.21932_lon_2.96313.npz.npy,lat_51.21932_lon_2.96313.npy,Val
23872,lat_51.22023_lon_17.12198.npz.npy,lat_51.22023_lon_17.12198.npy,Val
23873,lat_51.22023_lon_5.12198.npz.npy,lat_51.22023_lon_5.12198.npy,Val
23874,lat_51.22175_lon_11.97625.npz.npy,lat_51.22175_lon_11.97625.npy,Val
23875,lat_51.22175_lon_5.97625.npz.npy,lat_51.22175_lon_5.97625.npy,Val
23876,lat_51.22348_lon_7.22790.npz.npy,lat_51.22348_lon_7.22790.npy,Val
23877,lat_51.22460_lon_4.86552.npz.npy,lat_51.22460_lon_4.86552.npy,Val
23878,lat_51.22579_lon_7.21077.npz.npy,lat_51.22579_lon_7.21077.npy,Val
23879,lat_51.22627_lon_7.24283.npz.npy,lat_51.22627_lon_7.24283.npy,Val
23880,lat_51.22751_lon_58.67314.npz.npy,lat_51.22751_lon_58.67314.npy,Val
23881,lat_51.23010_lon_10.48073.npz.npy,lat_51.23010_lon_10.48073.npy,Val
23882,lat_51.23050_lon_4.44866.npz.npy,lat_51.23050_lon_4.44866.npy,Val
23883,lat_51.23128_lon_19.61563.npz.npy,lat_51.23128_lon_19.61563.npy,Val
23884,lat_51.23189_lon_4.33154.npz.npy,lat_51.23189_lon_4.33154.npy,Val
23885,lat_51.23237_lon_6.32996.npz.npy,lat_51.23237_lon_6.32996.npy,Val
23886,lat_51.23295_lon_4.23531.npz.npy,lat_51.23295_lon_4.23531.npy,Val
23887,lat_51.23435_lon_18.56865.npz.npy,lat_51.23435_lon_18.56865.npy,Val
23888,lat_51.23542_lon_5.37940.npz.npy,lat_51.23542_lon_5.37940.npy,Val
23889,lat_51.23695_lon_6.69688.npz.npy,lat_51.23695_lon_6.69688.npy,Val
23890,lat_51.23796_lon_5.25116.npz.npy,lat_51.23796_lon_5.25116.npy,Val
23891,lat_51.23857_lon_-0.78090.npz.npy,lat_51.23857_lon_-0.78090.npy,Val
23892,lat_51.24036_lon_-0.87710.npz.npy,lat_51.24036_lon_-0.87710.npy,Val
23893,lat_51.24089_lon_6.71581.npz.npy,lat_51.24089_lon_6.71581.npy,Val
23894,lat_51.24227_lon_6.98547.npz.npy,lat_51.24227_lon_6.98547.npy,Val
23895,lat_51.24555_lon_5.82932.npz.npy,lat_51.24555_lon_5.82932.npy,Val
23896,lat_51.24781_lon_19.33830.npz.npy,lat_51.24781_lon_19.33830.npy,Val
23897,lat_51.24826_lon_19.37038.npz.npy,lat_51.24826_lon_19.37038.npy,Val
23898,lat_51.24941_lon_58.54554.npz.npy,lat_51.24941_lon_58.54554.npy,Val
23899,lat_51.24959_lon_6.34313.npz.npy,lat_51.24959_lon_6.34313.npy,Val
23900,lat_51.24982_lon_58.51346.npz.npy,lat_51.24982_lon_58.51346.npy,Val
23901,lat_51.25147_lon_7.00567.npz.npy,lat_51.25147_lon_7.00567.npy,Val
23902,lat_51.25203_lon_4.33212.npz.npy,lat_51.25203_lon_4.33212.npy,Val
23903,lat_51.25239_lon_4.30003.npz.npy,lat_51.25239_lon_4.30003.npy,Val
23904,lat_51.25247_lon_6.33142.npz.npy,lat_51.25247_lon_6.33142.npy,Val
23905,lat_51.25579_lon_6.63173.npz.npy,lat_51.25579_lon_6.63173.npy,Val
23906,lat_51.25675_lon_3.81863.npz.npy,lat_51.25675_lon_3.81863.npy,Val
23907,lat_51.25810_lon_15.59394.npz.npy,lat_51.25810_lon_15.59394.npy,Val
23908,lat_51.25942_lon_3.20873.npz.npy,lat_51.25942_lon_3.20873.npy,Val
23909,lat_51.25960_lon_15.04822.npz.npy,lat_51.25960_lon_15.04822.npy,Val
23910,lat_51.26048_lon_-0.87617.npz.npy,lat_51.26048_lon_-0.87617.npy,Val
23911,lat_51.26382_lon_-1.06867.npz.npy,lat_51.26382_lon_-1.06867.npy,Val
23912,lat_51.26400_lon_6.62131.npz.npy,lat_51.26400_lon_6.62131.npy,Val
23913,lat_51.26454_lon_19.11294.npz.npy,lat_51.26454_lon_19.11294.npy,Val
23914,lat_51.26505_lon_7.14502.npz.npy,lat_51.26505_lon_7.14502.npy,Val
23915,lat_51.26596_lon_7.16755.npz.npy,lat_51.26596_lon_7.16755.npy,Val
23916,lat_51.26654_lon_19.24130.npz.npy,lat_51.26654_lon_19.24130.npy,Val
23917,lat_51.26684_lon_16.73879.npz.npy,lat_51.26684_lon_16.73879.npy,Val
23918,lat_51.26749_lon_19.30548.npz.npy,lat_51.26749_lon_19.30548.npy,Val
23919,lat_51.26796_lon_5.73435.npz.npy,lat_51.26796_lon_5.73435.npy,Val
23920,lat_51.27037_lon_58.48202.npz.npy,lat_51.27037_lon_58.48202.npy,Val
23921,lat_51.27077_lon_4.44992.npz.npy,lat_51.27077_lon_4.44992.npy,Val
23922,lat_51.27265_lon_7.71073.npz.npy,lat_51.27265_lon_7.71073.npy,Val
23923,lat_51.27288_lon_4.26849.npz.npy,lat_51.27288_lon_4.26849.npy,Val
23924,lat_51.27592_lon_15.94743.npz.npy,lat_51.27592_lon_15.94743.npy,Val
23925,lat_51.28342_lon_58.96427.npz.npy,lat_51.28342_lon_58.96427.npy,Val
23926,lat_51.28744_lon_4.70744.npz.npy,lat_51.28744_lon_4.70744.npy,Val
23927,lat_51.28762_lon_7.30474.npz.npy,lat_51.28762_lon_7.30474.npy,Val
23928,lat_51.29091_lon_58.45056.npz.npy,lat_51.29091_lon_58.45056.npy,Val
23929,lat_51.29101_lon_11.60719.npz.npy,lat_51.29101_lon_11.60719.npy,Val
23930,lat_51.29155_lon_4.39751.npz.npy,lat_51.29155_lon_4.39751.npy,Val
23931,lat_51.29266_lon_4.30117.npz.npy,lat_51.29266_lon_4.30117.npy,Val
23932,lat_51.29405_lon_6.53336.npz.npy,lat_51.29405_lon_6.53336.npy,Val
23933,lat_51.30222_lon_11.98145.npz.npy,lat_51.30222_lon_11.98145.npy,Val
23934,lat_51.30222_lon_5.98145.npz.npy,lat_51.30222_lon_5.98145.npy,Val
23935,lat_51.30715_lon_6.52827.npz.npy,lat_51.30715_lon_6.52827.npy,Val
23936,lat_51.30775_lon_7.30400.npz.npy,lat_51.30775_lon_7.30400.npy,Val
23937,lat_51.30821_lon_19.33612.npz.npy,lat_51.30821_lon_19.33612.npy,Val
23938,lat_51.30841_lon_13.10710.npz.npy,lat_51.30841_lon_13.10710.npy,Val
23939,lat_51.30848_lon_12.27544.npz.npy,lat_51.30848_lon_12.27544.npy,Val
23940,lat_51.30938_lon_4.57970.npz.npy,lat_51.30938_lon_4.57970.npy,Val
23941,lat_51.31041_lon_5.64043.npz.npy,lat_51.31041_lon_5.64043.npy,Val
23942,lat_51.31315_lon_4.26960.npz.npy,lat_51.31315_lon_4.26960.npy,Val
23943,lat_51.31418_lon_6.53228.npz.npy,lat_51.31418_lon_6.53228.npy,Val
23944,lat_51.31461_lon_12.27162.npz.npy,lat_51.31461_lon_12.27162.npy,Val
23945,lat_51.31489_lon_25.90239.npz.npy,lat_51.31489_lon_25.90239.npy,Val
23946,lat_51.31519_lon_25.93453.npz.npy,lat_51.31519_lon_25.93453.npy,Val
23947,lat_51.31681_lon_6.66074.npz.npy,lat_51.31681_lon_6.66074.npy,Val
23948,lat_51.31846_lon_-0.74490.npz.npy,lat_51.31846_lon_-0.74490.npy,Val
23949,lat_51.31899_lon_6.11116.npz.npy,lat_51.31899_lon_6.11116.npy,Val
23950,lat_51.31990_lon_3.17686.npz.npy,lat_51.31990_lon_3.17686.npy,Val
23951,lat_51.32202_lon_17.06237.npz.npy,lat_51.32202_lon_17.06237.npy,Val
23952,lat_51.32230_lon_6.69023.npz.npy,lat_51.32230_lon_6.69023.npy,Val
23953,lat_51.32331_lon_6.65815.npz.npy,lat_51.32331_lon_6.65815.npy,Val
23954,lat_51.32493_lon_13.11046.npz.npy,lat_51.32493_lon_13.11046.npy,Val
23955,lat_51.32576_lon_4.83747.npz.npy,lat_51.32576_lon_4.83747.npy,Val
23956,lat_51.32725_lon_6.52981.npz.npy,lat_51.32725_lon_6.52981.npy,Val
23957,lat_51.32934_lon_12.30636.npz.npy,lat_51.32934_lon_12.30636.npy,Val
23958,lat_51.33008_lon_6.33848.npz.npy,lat_51.33008_lon_6.33848.npy,Val
23959,lat_51.33291_lon_6.33725.npz.npy,lat_51.33291_lon_6.33725.npy,Val
23960,lat_51.33329_lon_4.27016.npz.npy,lat_51.33329_lon_4.27016.npy,Val
23961,lat_51.33382_lon_12.30515.npz.npy,lat_51.33382_lon_12.30515.npy,Val
23962,lat_51.33402_lon_0.94853.npz.npy,lat_51.33402_lon_0.94853.npy,Val
23963,lat_51.33753_lon_3.78791.npz.npy,lat_51.33753_lon_3.78791.npy,Val
23964,lat_51.33758_lon_0.69184.npz.npy,lat_51.33758_lon_0.69184.npy,Val
23965,lat_51.33912_lon_3.49852.npz.npy,lat_51.33912_lon_3.49852.npy,Val
23966,lat_51.34004_lon_-2.82306.npz.npy,lat_51.34004_lon_-2.82306.npy,Val
23967,lat_51.34009_lon_-2.85522.npz.npy,lat_51.34009_lon_-2.85522.npy,Val
23968,lat_51.34017_lon_21.04831.npz.npy,lat_51.34017_lon_21.04831.npy,Val
23969,lat_51.34236_lon_0.94892.npz.npy,lat_51.34236_lon_0.94892.npy,Val
23970,lat_51.34240_lon_0.69185.npz.npy,lat_51.34240_lon_0.69185.npy,Val
23971,lat_51.34244_lon_-0.01593.npz.npy,lat_51.34244_lon_-0.01593.npy,Val
23972,lat_51.34434_lon_-1.06529.npz.npy,lat_51.34434_lon_-1.06529.npy,Val
23973,lat_51.34893_lon_13.36681.npz.npy,lat_51.34893_lon_13.36681.npy,Val
23974,lat_51.34928_lon_0.46715.npz.npy,lat_51.34928_lon_0.46715.npy,Val
23975,lat_51.34938_lon_13.39896.npz.npy,lat_51.34938_lon_13.39896.npy,Val
23976,lat_51.34992_lon_-0.32512.npz.npy,lat_51.34992_lon_-0.32512.npy,Val
23977,lat_51.35023_lon_12.43504.npz.npy,lat_51.35023_lon_12.43504.npy,Val
23978,lat_51.35210_lon_7.61199.npz.npy,lat_51.35210_lon_7.61199.npy,Val
23979,lat_51.35305_lon_0.46585.npz.npy,lat_51.35305_lon_0.46585.npy,Val
23980,lat_51.35484_lon_17.44994.npz.npy,lat_51.35484_lon_17.44994.npy,Val
23981,lat_51.35770_lon_12.69083.npz.npy,lat_51.35770_lon_12.69083.npy,Val
23982,lat_51.35833_lon_12.72297.npz.npy,lat_51.35833_lon_12.72297.npy,Val
23983,lat_51.35833_lon_6.72297.npz.npy,lat_51.35833_lon_6.72297.npy,Val
23984,lat_51.35895_lon_0.75512.npz.npy,lat_51.35895_lon_0.75512.npy,Val
23985,lat_51.35967_lon_26.60912.npz.npy,lat_51.35967_lon_26.60912.npy,Val
23986,lat_51.36013_lon_-2.79081.npz.npy,lat_51.36013_lon_-2.79081.npy,Val
23987,lat_51.36046_lon_0.75767.npz.npy,lat_51.36046_lon_0.75767.npy,Val
23988,lat_51.36149_lon_0.72557.npz.npy,lat_51.36149_lon_0.72557.npy,Val
23989,lat_51.36149_lon_6.72557.npz.npy,lat_51.36149_lon_6.72557.npy,Val
23990,lat_51.36250_lon_12.69346.npz.npy,lat_51.36250_lon_12.69346.npy,Val
23991,lat_51.36284_lon_59.03203.npz.npy,lat_51.36284_lon_59.03203.npy,Val
23992,lat_51.36498_lon_-0.11102.npz.npy,lat_51.36498_lon_-0.11102.npy,Val
23993,lat_51.36577_lon_6.14330.npz.npy,lat_51.36577_lon_6.14330.npy,Val
23994,lat_51.36938_lon_12.46867.npz.npy,lat_51.36938_lon_12.46867.npy,Val
23995,lat_51.37317_lon_12.46474.npz.npy,lat_51.37317_lon_12.46474.npy,Val
23996,lat_51.37391_lon_4.23910.npz.npy,lat_51.37391_lon_4.23910.npy,Val
23997,lat_51.37425_lon_16.20693.npz.npy,lat_51.37425_lon_16.20693.npy,Val
23998,lat_51.37719_lon_6.65766.npz.npy,lat_51.37719_lon_6.65766.npy,Val
23999,lat_51.37742_lon_6.85567.npz.npy,lat_51.37742_lon_6.85567.npy,Val
24000,lat_51.37759_lon_-2.17922.npz.npy,lat_51.37759_lon_-2.17922.npy,Val
24001,lat_51.37846_lon_6.14739.npz.npy,lat_51.37846_lon_6.14739.npy,Val
24002,lat_51.37884_lon_5.25807.npz.npy,lat_51.37884_lon_5.25807.npy,Val
24003,lat_51.37908_lon_0.75414.npz.npy,lat_51.37908_lon_0.75414.npy,Val
24004,lat_51.37981_lon_-3.39105.npz.npy,lat_51.37981_lon_-3.39105.npy,Val
24005,lat_51.38037_lon_21.14491.npz.npy,lat_51.38037_lon_21.14491.npy,Val
24006,lat_51.38147_lon_6.88279.npz.npy,lat_51.38147_lon_6.88279.npy,Val
24007,lat_51.38159_lon_6.72720.npz.npy,lat_51.38159_lon_6.72720.npy,Val
24008,lat_51.38361_lon_6.66296.npz.npy,lat_51.38361_lon_6.66296.npy,Val
24009,lat_51.38509_lon_-0.10976.npz.npy,lat_51.38509_lon_-0.10976.npy,Val
24010,lat_51.38635_lon_7.17232.npz.npy,lat_51.38635_lon_7.17232.npy,Val
24011,lat_51.39093_lon_7.49410.npz.npy,lat_51.39093_lon_7.49410.npy,Val
24012,lat_51.39311_lon_19.67514.npz.npy,lat_51.39311_lon_19.67514.npy,Val
24013,lat_51.39335_lon_16.30402.npz.npy,lat_51.39335_lon_16.30402.npy,Val
24014,lat_51.39370_lon_16.27183.npz.npy,lat_51.39370_lon_16.27183.npy,Val
24015,lat_51.39750_lon_-2.14666.npz.npy,lat_51.39750_lon_-2.14666.npy,Val
24016,lat_51.39858_lon_6.72097.npz.npy,lat_51.39858_lon_6.72097.npy,Val
24017,lat_51.39944_lon_6.11662.npz.npy,lat_51.39944_lon_6.11662.npy,Val
24018,lat_51.39958_lon_7.17971.npz.npy,lat_51.39958_lon_7.17971.npy,Val
24019,lat_51.40005_lon_14.64098.npz.npy,lat_51.40005_lon_14.64098.npy,Val
24020,lat_51.40138_lon_-0.86965.npz.npy,lat_51.40138_lon_-0.86965.npy,Val
24021,lat_51.40521_lon_11.89151.npz.npy,lat_51.40521_lon_11.89151.npy,Val
24022,lat_51.40982_lon_12.30163.npz.npy,lat_51.40982_lon_12.30163.npy,Val
24023,lat_51.41064_lon_13.46125.npz.npy,lat_51.41064_lon_13.46125.npy,Val
24024,lat_51.41064_lon_7.46125.npz.npy,lat_51.41064_lon_7.46125.npy,Val
24025,lat_51.41106_lon_7.49344.npz.npy,lat_51.41106_lon_7.49344.npy,Val
24026,lat_51.41200_lon_0.39816.npz.npy,lat_51.41200_lon_0.39816.npy,Val
24027,lat_51.41237_lon_16.40119.npz.npy,lat_51.41237_lon_16.40119.npy,Val
24028,lat_51.41385_lon_-0.48248.npz.npy,lat_51.41385_lon_-0.48248.npy,Val
24029,lat_51.41396_lon_7.73897.npz.npy,lat_51.41396_lon_7.73897.npy,Val
24030,lat_51.41452_lon_4.20799.npz.npy,lat_51.41452_lon_4.20799.npy,Val
24031,lat_51.41485_lon_16.17578.npz.npy,lat_51.41485_lon_16.17578.npy,Val
24032,lat_51.41521_lon_5.45316.npz.npy,lat_51.41521_lon_5.45316.npy,Val
24033,lat_51.41613_lon_0.59123.npz.npy,lat_51.41613_lon_0.59123.npy,Val
24034,lat_51.41635_lon_22.01476.npz.npy,lat_51.41635_lon_22.01476.npy,Val
24035,lat_51.41881_lon_0.60132.npz.npy,lat_51.41881_lon_0.60132.npy,Val
24036,lat_51.41973_lon_14.51197.npz.npy,lat_51.41973_lon_14.51197.npy,Val
24037,lat_51.42009_lon_8.60861.npz.npy,lat_51.42009_lon_8.60861.npy,Val
24038,lat_51.42019_lon_14.64082.npz.npy,lat_51.42019_lon_14.64082.npy,Val
24039,lat_51.42019_lon_8.64082.npz.npy,lat_51.42019_lon_8.64082.npy,Val
24040,lat_51.42378_lon_-0.99749.npz.npy,lat_51.42378_lon_-0.99749.npy,Val
24041,lat_51.42644_lon_0.34407.npz.npy,lat_51.42644_lon_0.34407.npy,Val
24042,lat_51.43071_lon_6.86016.npz.npy,lat_51.43071_lon_6.86016.npy,Val
24043,lat_51.43179_lon_0.15105.npz.npy,lat_51.43179_lon_0.15105.npy,Val
24044,lat_51.43339_lon_19.67398.npz.npy,lat_51.43339_lon_19.67398.npy,Val
24045,lat_51.43432_lon_4.24073.npz.npy,lat_51.43432_lon_4.24073.npy,Val
24046,lat_51.43466_lon_4.20852.npz.npy,lat_51.43466_lon_4.20852.npy,Val
24047,lat_51.43488_lon_0.73155.npz.npy,lat_51.43488_lon_0.73155.npy,Val
24048,lat_51.43590_lon_0.69939.npz.npy,lat_51.43590_lon_0.69939.npy,Val
24049,lat_51.43683_lon_11.95798.npz.npy,lat_51.43683_lon_11.95798.npy,Val
24050,lat_51.43851_lon_14.25395.npz.npy,lat_51.43851_lon_14.25395.npy,Val
24051,lat_51.43864_lon_3.72519.npz.npy,lat_51.43864_lon_3.72519.npy,Val
24052,lat_51.43923_lon_0.13872.npz.npy,lat_51.43923_lon_0.13872.npy,Val
24053,lat_51.44001_lon_0.17091.npz.npy,lat_51.44001_lon_0.17091.npy,Val
24054,lat_51.44049_lon_-0.19088.npz.npy,lat_51.44049_lon_-0.19088.npy,Val
24055,lat_51.44204_lon_7.11909.npz.npy,lat_51.44204_lon_7.11909.npy,Val
24056,lat_51.44452_lon_12.36407.npz.npy,lat_51.44452_lon_12.36407.npy,Val
24057,lat_51.44540_lon_7.02264.npz.npy,lat_51.44540_lon_7.02264.npy,Val
24058,lat_51.44563_lon_12.37771.npz.npy,lat_51.44563_lon_12.37771.npy,Val
24059,lat_51.44708_lon_5.51935.npz.npy,lat_51.44708_lon_5.51935.npy,Val
24060,lat_51.44759_lon_6.95833.npz.npy,lat_51.44759_lon_6.95833.npy,Val
24061,lat_51.45081_lon_6.86185.npz.npy,lat_51.45081_lon_6.86185.npy,Val
24062,lat_51.45171_lon_11.29391.npz.npy,lat_51.45171_lon_11.29391.npy,Val
24063,lat_51.45195_lon_0.71832.npz.npy,lat_51.45195_lon_0.71832.npy,Val
24064,lat_51.45195_lon_6.71832.npz.npy,lat_51.45195_lon_6.71832.npy,Val
24065,lat_51.45362_lon_0.08806.npz.npy,lat_51.45362_lon_0.08806.npy,Val
24066,lat_51.45362_lon_6.08806.npz.npy,lat_51.45362_lon_6.08806.npy,Val
24067,lat_51.45498_lon_0.73319.npz.npy,lat_51.45498_lon_0.73319.npy,Val
